Tiempo_s,COM4_uV,COM7_uV
2.54,-0.8243399773579044,8.474021603991199
2.544,-0.46880076993120523,9.424953228172845
2.548,0.18968071927094543,5.881218685630886
2.552,2.4986823770704882,3.064744636409241
2.556,5.173140056846188,5.285333357681553
2.56,4.597550125786128,8.831624901736518
2.564,2.1340143876148336,10.232797733969669
2.568,1.3398594867364846,10.320395935783221
2.572,1.7545746279703358,10.343255424028012
2.576,2.11863463939078,10.636041066638157
2.58,2.5562791322619347,11.155765711295867
2.584,2.5072647241070136,11.990253135012729
2.588,2.922863903815416,13.003558029513332
2.592,5.449973459581898,12.302160035020835
2.596,7.0746343974329395,10.462618838756324
2.6,4.93679549366917,12.742119294013834
2.604,3.3711793003258315,18.313511729204357
2.608,5.826837880039928,19.156120952094284
2.612,7.861817681695713,15.770355075970265
2.616,6.730184222041282,14.814834781108791
2.62,6.301374170953311,14.642254775222396
2.624,7.227363611396301,13.295960432741882
2.628,5.728010358323974,15.301450175373724
2.632,3.4024725074908826,18.202962118032094
2.636,4.366248940691665,15.542175357821453
2.64,5.928928935327852,12.0669746258478
2.644,4.914970452559734,13.403354857208864
2.648,5.177661664711058,14.903985412459441
2.652,8.233527166408631,14.850934775063255
2.656,8.599599205681397,17.043967158349986
2.66,5.527946676147734,17.759036894848514
2.664,4.731168382618182,11.836661100837828
2.668,6.0331097684074395,5.032477786313556
2.672,4.418906045674616,4.280437218372668
2.676,1.594413763789234,6.345325581138217
2.68,2.2973990547651075,6.091346960678997
2.684,3.807503069528682,5.182586821738247
2.688,1.7721259699520435,6.187057166284362
2.692,-0.17898181615867448,7.228783139906916
2.696,2.2727974840524796,6.096466187810723
2.7,5.482510792871124,2.9020591581059647
2.704,5.386942093021208,-0.49378117476487926
2.708,4.0204597402313915,0.22261224166840554
2.712,3.0359113834100953,5.266455795653545
2.716,1.2505316468516074,6.008613711935654
2.72,-0.21275517369961894,1.2087661864601422
2.724,0.19783474538073464,3.0478824369428374
2.728,0.4899178176464536,11.367575476323792
2.732,-0.724133449016426,11.59833174629588
2.736,-1.5445687287204586,5.478194448937584
2.74,-0.8997706595541571,5.469265695595122
2.744,-0.03825625487384127,8.758173063534983
2.748,0.4292168530478819,9.731814795439478
2.752,1.5128676753993722,11.000247495501412
2.756,3.5577527623024574,9.948208588662187
2.76,4.528829544162916,6.603738477891952
2.764,2.948768216072387,8.919005753365754
2.768,1.653668933208463,11.310195366353973
2.772,3.558964251381139,5.256294972889625
2.776,5.2997034283297815,1.9766220572397293
2.78,2.721420350187592,5.880192546009295
2.784,-0.7282108531126484,3.0481026663421873
2.788,-0.10729158332760558,-4.054184513279767
2.792,1.8056126558537133,-2.2079444655956637
2.796,0.46891537089356633,1.2641462052271897
2.8,-1.9398818836693419,-1.9408309726925452
2.804,-1.638001593606839,-2.38693333248304
2.808,-0.03475852633219545,2.519603201045915
2.812,-0.2104742419298427,3.5331165937590936
2.816,-1.6300263601512093,-0.2758436160043196
2.82,-1.4024130355317193,-3.2059407426893873
2.824,1.1101689156629984,-2.5498222909646944
2.828,2.9969817890077888,0.7996620114843376
2.832,1.8917684277402262,1.790962092991164
2.836,-0.8225508186821506,-1.7132765827415628
2.84,-2.407349221558098,-3.902320832244106
2.844,-1.9198571469209411,-3.075614788536187
2.848,-0.7151907178772968,-3.4091427979496887
2.852,-0.6869808816532323,-2.5965453373276963
2.856,-1.0733890787501816,1.8427669554068626
2.86,0.39198081597511575,3.7789562115382993
2.864,2.698279991531006,1.9155026551549805
2.868,3.4367515535495654,2.8589516955520007
2.872,3.108647823382299,6.202616269801349
2.876,2.113040695987585,7.3002257070316965
2.88,-0.2943389715564374,7.085042379731395
2.884,-1.9313079323008038,5.947502490512243
2.888,-0.14201209256196326,3.663919749291154
2.892,3.286694577243148,4.348843538004079
2.896,4.570626052161865,6.296784117717706
2.9,2.258186281785619,3.917377350620705
2.904,-1.4360192556625178,3.229777665701806
2.908,-3.3225676611896278,8.536306400984484
2.912,-4.118971161070904,8.725454582661461
2.916,-5.282109281148733,2.3235262569739277
2.92,-4.056654957201502,3.3610040908771808
2.924,-1.0760671618878002,9.569989471804949
2.928,-2.240884463030329,7.168053204650835
2.932,-5.58027756033778,1.5726247284359283
2.936,-4.184034226851999,3.654033003618515
2.94,-1.1590188020980619,6.933537697578561
2.944,-1.7700264717378968,5.442920851440341
2.948,-2.382322112288886,4.911953494818963
2.952,-1.3709808757047877,5.604023377287509
2.956,-2.06359832633383,2.0711947772727877
2.96,-2.092772182383218,-1.8561711798496312
2.964,0.6798183145859361,0.7755484483977657
2.968,0.848983145256909,6.2900117075477215
2.972,-2.494033688682575,6.64097008642866
2.976,-3.453349688441496,1.5274277164502927
2.98,-2.746490657344563,-3.448706840125612
2.984,-4.842194754731642,-4.256842715428931
2.988,-6.702530435153282,-0.7222758001482104
2.992,-4.502944965895359,3.7268687747478273
2.996,-1.8355345737017452,4.801240184083805
3.0,-1.7844401790309952,2.1224461380463637
3.004,-1.5001632680079982,-1.0733083383571254
3.008,0.8922968397911272,-1.9738262576836658
3.012,2.435314298045265,-0.10143185620094597
3.016,0.39773040235014623,1.325797649174346
3.02,-2.8078637639889754,-0.8975381602819257
3.024,-2.160936258317705,-2.502548003801485
3.028,2.1452196065595985,0.9440538744760385
3.032,4.028744902720695,3.7512093596269196
3.036,1.4737220309626706,2.719842226236122
3.04,-0.7525312891372976,5.3247507988012375
3.044,-0.7403413616942023,11.519133554077193
3.048,-1.1734964653212712,11.780153971010076
3.052,-1.4947815717383017,7.378263114804755
3.056,0.5266720457383205,5.304489674772677
3.06,2.4226321892158587,3.578968980180245
3.064,1.012894233314094,2.2774842753675317
3.068,-1.6765057818506208,5.315884734815659
3.072,-2.0794619287365714,6.555988232971131
3.076,-0.7210194516709609,2.491586840641775
3.08,-0.19256507570567477,3.4208777679755604
3.084,-0.21888748615043585,9.263335599372086
3.088,0.6567724359991829,6.122339250159747
3.092,0.8711366660760927,-2.741176862088592
3.096,-0.5797426928936014,-1.4613292632863921
3.1,-0.8658882058388269,6.352994481565611
3.104,0.3166673248276282,5.63477304504446
3.108,-0.6796268704674719,-2.6399033060586468
3.112,-3.161646578105799,-6.538695828054996
3.116,-3.0849387040098097,-1.8883502352104977
3.12,-1.2058784108003153,4.915505906653031
3.124,-0.5129885104258236,4.7070637820671255
3.128,-0.5619033247071094,-2.5731755727616754
3.132,-0.24297259512170516,-6.1018622403396385
3.136,0.17329293955977446,-1.9193206778825143
3.14,1.1523871918323703,1.0030881815381982
3.144,2.8132116381366,-0.8802263883385316
3.148,3.3543909889051173,-1.5141834315073308
3.152,2.223168519667449,0.14123277618829483
3.156,2.0153739547626905,0.6365304789214385
3.16,4.143074485292004,0.19035138763492582
3.164,5.894868873230841,-0.9033166215764667
3.168,4.737592769147575,-3.02253421763076
3.172,2.065257942158799,-4.634762759679136
3.176,0.7120544809759415,-6.557728573880759
3.18,1.698541300711687,-9.024536893421036
3.184,3.4430343640840695,-6.620972122514391
3.188,3.727159926540653,0.902558198173139
3.192,3.4338503914111156,5.034627575059302
3.196,4.5862572808200355,3.0813134201760093
3.2,5.438381505603927,-0.9815752277773884
3.204,4.448369727843748,-5.6502057983540155
3.208,4.289560811084077,-8.087127015335216
3.212,5.580035845925675,-5.520937277134861
3.216,5.229712931183449,-3.37822865820411
3.22,2.9595579000409415,-6.2183254211496894
3.224,0.9001641547580992,-9.73516695727899
3.228,0.006481928699085038,-10.870987697667237
3.232,0.6918209497444505,-10.699644158576433
3.236,1.5851233496106931,-9.032626141157468
3.24,0.3861647608190726,-8.186410709729229
3.244,-1.2596031843574318,-11.763505761074413
3.248,-1.0399829312003708,-14.710859431737186
3.252,-0.9435031840727099,-8.972149724807789
3.256,-1.8658377931854155,0.5527103257216073
3.26,-1.2600502823252058,0.0027838851540646914
3.264,0.36215628467601657,-10.910635986903396
3.268,0.05002543475773291,-15.891941016261177
3.272,-1.309447932825444,-9.374395530539664
3.276,-0.9110752598017651,-5.041321284888049
3.28,0.628918581264416,-7.319885471419445
3.284,0.8326505680478644,-6.242592756382695
3.288,0.2129597205772913,-3.3940484813723106
3.292,1.3868913726704795,-5.53947567485147
3.296,3.6423437135733816,-5.405877110988497
3.3,3.7112322510000806,-0.038842689758393334
3.304,2.072890068574061,0.2858396453811469
3.308,1.6489002379901425,-4.324667572593496
3.312,1.9470972201260006,-4.357590227921401
3.316,1.3806245197468383,-0.4751834303103326
3.32,0.8874956336725308,1.9073334204657684
3.324,0.5160115219149746,0.976621157019391
3.328,-0.8378165476822796,-4.252758616204726
3.332,-1.7131065539000305,-9.711659372098216
3.336,-1.3855543364330685,-8.906175112657866
3.34,-2.4184523102030906,-4.199605443020866
3.344,-4.643648676204618,-1.780648801515575
3.348,-4.830321905611934,-2.122591724480193
3.352,-3.4822631382327573,-2.77322442342361
3.356,-3.1676874634472285,-1.9563963024629007
3.36,-3.887977541553405,-0.8950365766454085
3.364,-5.095341716202945,-3.5259478914046563
3.368,-5.638728203430911,-7.083948465908307
3.372,-3.594343218301518,-3.9382189727290307
3.376,-1.5961514301987993,2.2049526402555557
3.38,-3.1659569532309955,1.5261329980396177
3.384,-4.386974913395309,-1.9274011702978102
3.388,-2.140999506878029,1.3706488465351168
3.392,-1.3251452098114933,6.0362040105937815
3.396,-3.2333596890991054,2.911564135101192
3.4,-3.0025309157696287,-2.082109580311676
3.404,-1.5080420507389263,-1.2945643132627627
3.408,-1.9606485267776117,-0.07978694629146243
3.412,-1.7729422153507466,-1.6194942916876478
3.416,-0.5802329565213766,0.18685916527495827
3.42,-1.6258612535819637,5.14304403938388
3.424,-2.3321745568274004,7.451791889467106
3.428,0.3038921110688223,6.417907909847731
3.432,2.3524539446263337,1.3588651505864036
3.436,2.241855447303509,-5.182029443885127
3.44,3.5223708508351317,-1.7661886272394094
3.444,5.531067609835586,9.721377830035163
3.448,5.105519815739476,10.187603284119437
3.452,3.00254247827405,-0.05040246798880155
3.456,0.617781779046187,-1.8788557009422924
3.46,-1.03225221737725,2.8411056160739028
3.464,0.3599171986554177,-0.4310617106561576
3.468,3.3480162187324103,-6.134344385728103
3.472,3.7391776411008575,-4.893083251242617
3.476,3.0487345067778806,-3.685389689186246
3.48,4.316708583659051,-4.683087415431425
3.484,4.165507690937731,-0.5312696654658673
3.488,0.6711775843073052,2.966569857145333
3.492,-0.6806610634832875,-2.4577186481579965
3.496,2.4088200115162666,-6.299030567095239
3.5,4.186022218676924,-1.3245443856395305
3.504,1.5500383978302208,0.5317788756803257
3.508,-0.8889065954165845,-4.619061036886254
3.512,0.6239039701544904,-5.400503242231601
3.516,2.9398197133181236,-0.7897199832968145
3.52,1.518085803481537,0.9640965511325055
3.524,-2.5237378011690637,-0.5467766980655471
3.528,-4.82961386462359,-2.831252962937551
3.532,-4.273455819416753,-5.1602860568104125
3.536,-2.6623098653579516,-5.077206245572929
3.54,-0.7653032238986246,-4.330159146393974
3.544,1.166039628756204,-6.484325247694861
3.548,1.6187811400241168,-6.58276902534781
3.552,0.13457682871865573,-0.766890276137401
3.556,-0.6859508392782587,3.3512923110234905
3.56,0.7965414131067536,0.020865079574882373
3.564,1.6260049945804882,-5.6085753805415015
3.568,-0.739526175755308,-7.592407360419175
3.572,-3.589610428812908,-5.956234689861861
3.576,-4.219365897086329,-3.7117174608126913
3.58,-3.899553206735796,-3.5792027287060577
3.584,-3.501227882515125,-5.295407499300265
3.588,-3.014727211125122,-5.167738601896288
3.592,-3.800111015176494,-1.8473884512628587
3.596,-5.127036996476475,0.12678990986368355
3.6,-5.1194815625927745,-2.1953829566832486
3.604,-5.38531494067956,-4.172573837235764
3.608,-6.285285537216392,-2.372721573241419
3.612,-5.1105748009030005,-1.862322116714557
3.616,-3.5190080856151864,-6.304203872236144
3.62,-4.054465122108324,-9.805154345742459
3.624,-3.487710084653995,-7.300250997057149
3.628,-1.3571338591968427,-3.6693059987793575
3.632,-2.1488131448141723,-5.114755818801687
3.636,-4.172673913041911,-9.42304327573953
3.64,-2.995022362970821,-11.290306050268917
3.644,-1.164816006013536,-10.436688724969722
3.648,-1.0922798632689479,-9.607061068321485
3.652,-0.20107559786320683,-10.017812878377192
3.656,1.107891966939381,-10.0821606221318
3.66,-0.04100884099384272,-6.358824086510712
3.664,-2.2656394772163813,-0.14316393824738682
3.668,-3.1669015016908553,0.8140176950152558
3.672,-3.6470172224054234,-3.815459030476566
3.676,-4.492823178931177,-4.6857949990907795
3.68,-4.365827745870508,-2.5750030266410633
3.684,-2.970553588163796,-6.720774197821768
3.688,-2.2616009637875636,-12.480780538080879
3.692,-3.316534311876655,-9.627665213069308
3.696,-4.863151507425232,-4.154747110251586
3.7,-5.568480934066025,-5.766207612418009
3.704,-4.992620478963337,-9.351937401249115
3.708,-3.2491289054406858,-6.746974656534066
3.712,-2.1690693135214065,-0.16569252698253933
3.716,-3.151063960268746,4.459392423921097
3.72,-3.766618573303052,6.107454712307705
3.724,-1.9449146034204583,6.855416132145836
3.728,-0.16368112770954912,6.717209859820306
3.732,-0.21206376798611926,4.714159416083774
3.736,-0.4022119617635793,3.024285702274968
3.74,-0.8906560183269416,2.972354948474109
3.744,-3.4605842108581863,1.317539735778869
3.748,-6.058152263518011,-1.5014886614510932
3.752,-5.706693406311741,-0.24077616137742552
3.756,-4.340544222162394,3.6725249860385
3.76,-4.724042904982336,5.042604632150102
3.764,-5.144851026066782,5.060785589002721
3.768,-3.6495772682221546,3.727015511156429
3.772,-1.6792225572996915,-1.5598209692680793
3.776,-0.5221997049652978,-3.0823370730188344
3.78,-0.26240161533467,5.482179150675671
3.784,-1.3597027633161107,10.440605980735684
3.788,-2.781563089875875,1.7959908805358769
3.792,-2.6537989177818737,-4.745613418350388
3.796,-1.5177192841392149,2.3753380251085847
3.8,-0.34919363756091837,10.15173180984925
3.804,0.8284670731332642,10.036564868107373
3.808,0.6867618401353286,10.18595335360524
3.812,-1.026155484760682,11.058415929771972
3.816,-1.958258869973314,5.955746541922188
3.82,-1.497541984985486,0.7323758531224733
3.824,-0.771227778580295,1.9343256793690937
3.828,-0.03641851065203472,3.255707776622085
3.832,-0.1530904297938518,3.284546842635251
3.836,-1.1392601365932054,8.299805221654754
3.84,-0.9345827498264847,12.200930109257214
3.844,-0.3992194311707644,6.732195962419453
3.848,-1.524413545391902,1.4662192808280743
3.852,-1.4287183801708125,3.991670596139773
3.856,1.1335451436737856,4.824742473926083
3.86,0.9574313993947734,0.8613231687116158
3.864,-3.1290682509087775,0.7365347832664924
3.868,-5.290295912968964,3.4376499980909223
3.872,-3.8395601365847423,3.791609925788018
3.876,-2.875922288590798,5.619392515352278
3.88,-3.6696209961804858,7.660808124855006
3.884,-4.053311845449159,3.292545474555542
3.888,-3.4619431058976593,-0.5996065973653781
3.892,-2.8457431501059247,3.5087211899366935
3.896,-2.625711691620852,6.217289652123576
3.9,-3.0689181049936725,3.0403215589491808
3.904,-4.112609366474292,4.171141245592079
3.908,-4.469889171826568,8.791965274548533
3.912,-3.215647173968718,6.737235460854681
3.916,-1.4161820217447554,2.640880516377738
3.92,-0.6860581020376983,5.038009709066689
3.924,-1.5191841594332172,8.266451371791414
3.928,-3.2919009778527775,7.008816312144315
3.932,-4.272461766573794,5.409157609705867
3.936,-2.7677050369926244,4.077491533666141
3.94,0.006037634351638288,0.1238863502727785
3.944,0.4162585168296792,-2.570971810990006
3.948,-2.2849054115414416,0.284235353496463
3.952,-4.05300631624618,3.5886990894523834
3.956,-2.659849941257276,1.2934898762967943
3.96,-1.8757604825129528,-2.5840645411564527
3.964,-4.1330602295630285,-1.511016949299707
3.968,-5.766453407738554,1.8251918545115817
3.972,-4.648424673519268,1.9919615085369227
3.976,-3.4111903141906104,0.22687584820148032
3.98,-2.9457925067172583,-0.35479865143009803
3.984,-2.5868964548997813,1.241273328704775
3.988,-3.815296348317842,4.35412755909418
3.992,-5.819547783113187,4.33229352162678
3.996,-4.735065723997383,0.3188938879803125
